country_code,time_batch,interval_start,interval_end,event_count
CUB,2021-08-28,2021-08-28,2021-08-28,1
CUB,2022-05-06,2022-05-06,2022-05-06,1
CUB,2022-06-02,2022-06-02,2022-06-02,2
CUB,2022-08-05,2022-08-05,2022-08-05,1
CUB,2022-09-26,2022-09-26,2022-09-26,1
CUB,2023-01-27,2023-01-27,2023-01-27,1
CUB,2023-06-08,2023-06-08,2023-06-08,1
CUB,2023-08-28,2023-08-28,2023-08-28,1
CUW,2018-01-11,2018-01-11,2018-01-11,1
CYM,2001-10-30,2001-10-30,2001-10-30,1
CYM,2002-09-14,2002-09-14,2002-09-14,1
CYM,2002-09-30,2002-09-30,2002-09-30,1
CYM,2004-08-13,2004-08-13,2004-08-13,1
CYM,2004-09-12,2004-09-12,2004-09-12,1
CYM,2008-08-26,2008-08-26,2008-08-26,1
CYM,2008-11-08,2008-11-08,2008-11-08,1
CYP,2000-03,2000-03-01,2000-03-31,1
CYP,2000-06-13,2000-06-13,2000-06-13,1
CYP,2000-07,2000-07-01,2000-07-31,1
CYP,2003-01-27,2003-01-27,2003-01-27,1
CYP,2004-01-22,2004-01-22,2004-01-22,1
CYP,2005-09-26,2005-09-26,2005-09-26,1
CYP,2007-06,2007-06-01,2007-06-30,1
CYP,2011-07-11,2011-07-11,2011-07-11,1
CYP,2018-07-18,2018-07-18,2018-07-18,1
CYP,2021-07-03,2021-07-03,2021-07-03,1
CYP,2022-05-30,2022-05-30,2022-05-30,1
CYP,2023-07,2023-07-01,2023-07-31,1
CZE,2000-03-08,2000-03-08,2000-03-08,1
CZE,2002-08-07,2002-08-07,2002-08-07,1
CZE,2002-10-26,2002-10-26,2002-10-26,1
CZE,2003-03-08,2003-03-08,2003-03-08,1
CZE,2003-07-19,2003-07-19,2003-07-19,1
CZE,2005-02,2005-02-01,2005-02-28,1
CZE,2005-03-17,2005-03-17,2005-03-17,1
CZE,2005-12-27,2005-12-27,2005-12-27,1
CZE,2006-03-28,2006-03-28,2006-03-28,1
CZE,2006-06-30,2006-06-30,2006-06-30,1
CZE,2007-01-18,2007-01-18,2007-01-18,1
CZE,2007-09-06,2007-09-06,2007-09-06,1
CZE,2008-02-29,2008-02-29,2008-02-29,1
CZE,2008-08-08,2008-08-08,2008-08-08,1
CZE,2009-06-21,2009-06-21,2009-06-21,1
CZE,2009-07-23,2009-07-23,2009-07-23,1
CZE,2010-05-15,2010-05-15,2010-05-15,1
CZE,2010-06-01,2010-06-01,2010-06-01,1
CZE,2010-08-07,2010-08-07,2010-08-07,1
CZE,2010-11,2010-11-01,2010-11-30,1
CZE,2012-01,2012-01-01,2012-01-31,1
CZE,2012-12-07,2012-12-07,2012-12-07,1
CZE,2013-05-28,2013-05-28,2013-05-28,1
CZE,2017-08-10,2017-08-10,2017-08-10,1
CZE,2018-02-23,2018-02-23,2018-02-23,1
CZE,2018-12-20,2018-12-20,2018-12-20,1
CZE,2020-02-09,2020-02-09,2020-02-09,1
CZE,2020-06-07,2020-06-07,2020-06-07,1
CZE,2020-08-08,2020-08-08,2020-08-08,1
CZE,2021-06-24,2021-06-24,2021-06-24,1
CZE,2021-07-13,2021-07-13,2021-07-13,1
CZE,2021-10-21,2021-10-21,2021-10-21,1
CZE,2022-01-28,2022-01-28,2022-01-28,1
CZE,2022-02-16,2022-02-16,2022-02-16,1
CZE,2022-05-30,2022-05-30,2022-05-30,1
CZE,2023-05-13,2023-05-13,2023-05-13,1
CZE,2023-07,2023-07-01,2023-07-31,1
DEU,2000-02-06,2000-02-06,2000-02-06,1
DEU,2000-05-17,2000-05-17,2000-05-17,1
DEU,2000-11-20,2000-11-20,2000-11-20,1
DEU,2001-05-21,2001-05-21,2001-05-21,1
DEU,2002-01-26,2002-01-26,2002-01-26,1
DEU,2002-02-01,2002-02-01,2002-02-01,1
DEU,2002-07-01,2002-07-01,2002-07-01,1
DEU,2002-07-10,2002-07-10,2002-07-10,1
DEU,2002-08-11,2002-08-11,2002-08-11,1
DEU,2002-09,2002-09-01,2002-09-30,1
DEU,2002-10-26,2002-10-26,2002-10-26,1
DEU,2003-01-02,2003-01-02,2003-01-02,1
DEU,2003-06-07,2003-06-07,2003-06-07,1
DEU,2003-08,2003-08-01,2003-08-31,1
DEU,2004-01-12,2004-01-12,2004-01-12,1
DEU,2004-12-05,2004-12-05,2004-12-05,1
DEU,2005-01-08,2005-01-08,2005-01-08,1
DEU,2005-07-07,2005-07-07,2005-07-07,1
DEU,2005-08-21,2005-08-21,2005-08-21,1
DEU,2005-11-25,2005-11-25,2005-11-25,1
DEU,2006-01-02,2006-01-02,2006-01-02,1
DEU,2006-01-22,2006-01-22,2006-01-22,1
DEU,2006-03,2006-03-01,2006-03-31,1
DEU,2006-03-28,2006-03-28,2006-03-28,1
DEU,2006-06-28,2006-06-28,2006-06-28,1
DEU,2006-07-15,2006-07-15,2006-07-15,1
DEU,2006-09-22,2006-09-22,2006-09-22,1
DEU,2007-01-18,2007-01-18,2007-01-18,1
DEU,2007-01-23,2007-01-23,2007-01-23,1
DEU,2007-06-18,2007-06-18,2007-06-18,1
DEU,2007-08-09,2007-08-09,2007-08-09,1
DEU,2008-02-29,2008-02-29,2008-02-29,1
DEU,2008-06-01,2008-06-01,2008-06-01,1
DEU,2008-07-18,2008-07-18,2008-07-18,1
DEU,2008-08-16,2008-08-16,2008-08-16,1
DEU,2008-11-04,2008-11-04,2008-11-04,1
DEU,2009-01-05,2009-01-05,2009-01-05,1
DEU,2009-06-22,2009-06-22,2009-06-22,1
DEU,2009-07-23,2009-07-23,2009-07-23,1
DEU,2009-12-18,2009-12-18,2009-12-18,1
DEU,2010-02-28,2010-02-28,2010-02-28,1
DEU,2010-07-24,2010-07-24,2010-07-24,1
DEU,2010-08-06,2010-08-06,2010-08-06,1
DEU,2010-09-26,2010-09-26,2010-09-26,1
DEU,2010-11-28,2010-11-28,2010-11-28,1
DEU,2010-12-23,2010-12-23,2010-12-23,1
DEU,2011-01-29,2011-01-29,2011-01-29,1
DEU,2012-02,2012-02-01,2012-02-29,1
DEU,2012-11-26,2012-11-26,2012-11-26,1
DEU,2012-12-07,2012-12-07,2012-12-07,1
DEU,2013-05-28,2013-05-28,2013-05-28,1
DEU,2013-07-27,2013-07-27,2013-07-27,1
DEU,2013-10-27,2013-10-27,2013-10-27,1
DEU,2013-12-04,2013-12-04,2013-12-04,1
DEU,2014-06-08,2014-06-08,2014-06-08,1
DEU,2014-07-19,2014-07-19,2014-07-19,1
DEU,2014-07-28,2014-07-28,2014-07-28,1
DEU,2016-02-09,2016-02-09,2016-02-09,1
DEU,2016-05-27,2016-05-27,2016-05-27,1
DEU,2017-06-22,2017-06-22,2017-06-22,1
DEU,2017-07-03,2017-07-03,2017-07-03,1
DEU,2017-07-24,2017-07-24,2017-07-24,1
DEU,2017-08-18,2017-08-18,2017-08-18,1
DEU,2018-01-17,2018-01-17,2018-01-17,1
DEU,2018-07,2018-07-01,2018-07-31,1
DEU,2019-01-05,2019-01-05,2019-01-05,1
DEU,2019-06-24,2019-06-24,2019-06-24,1
DEU,2019-07-24,2019-07-24,2019-07-24,1
DEU,2020-02-09,2020-02-09,2020-02-09,1
DEU,2021-06-28,2021-06-28,2021-06-28,1
DEU,2021-07-12,2021-07-12,2021-07-12,1
DEU,2021-10-21,2021-10-21,2021-10-21,1
DEU,2022-01-28,2022-01-28,2022-01-28,1
DEU,2022-02-16,2022-02-16,2022-02-16,1
DEU,2022-02-18,2022-02-18,2022-02-18,1
DEU,2022-05-30,2022-05-30,2022-05-30,1
DEU,2023-07,2023-07-01,2023-07-31,1
DEU,2023-07-21,2023-07-21,2023-07-21,1
DEU,2023-11-01,2023-11-01,2023-11-01,1
DEU,2023-11-27,2023-11-27,2023-11-27,1
DJI,2000-06,2000-06-01,2000-06-30,1
DJI,2001-06,2001-06-01,2001-06-30,1
DJI,2002-01,2002-01-01,2002-01-31,1
DJI,2004-04-12,2004-04-12,2004-04-12,1
DJI,2005-04,2005-04-01,2005-04-30,1
DJI,2006-02-02,2006-02-02,2006-02-02,1
DJI,2006-04-06,2006-04-06,2006-04-06,1
DJI,2007-01,2007-01-01,2007-01-31,2
DJI,2008-07,2008-07-01,2008-07-31,1
DJI,2009-07-27,2009-07-27,2009-07-27,1
DJI,2010-11,2010-11-01,2010-11-30,1
DJI,2018-05-20,2018-05-20,2018-05-20,1
DJI,2019-01-29,2019-01-29,2019-01-29,1
DJI,2019-01-30,2019-01-30,2019-01-30,1
DJI,2019-11-21,2019-11-21,2019-11-21,1
DJI,2020-02,2020-02-01,2020-02-29,1
DJI,2020-04-20,2020-04-20,2020-04-20,1
DJI,2021-04-12,2021-04-12,2021-04-12,1
DJI,2022-06,2022-06-01,2022-06-30,1
DMA,2004-11-21,2004-11-21,2004-11-21,1
DMA,2007-08-21,2007-08-21,2007-08-21,1
DMA,2011-09-25,2011-09-25,2011-09-25,1
DMA,2015-08-27,2015-08-27,2015-08-27,1
DMA,2017-09-18,2017-09-18,2017-09-18,1
DNK,2001-03-29,2001-03-29,2001-03-29,1
DNK,2002-10-27,2002-10-27,2002-10-27,1
DNK,2004-11-04,2004-11-04,2004-11-04,1
DNK,2005-01-08,2005-01-08,2005-01-08,1
DNK,2007-01-17,2007-01-17,2007-01-17,1
DNK,2010-12-23,2010-12-23,2010-12-23,1
DNK,2013-10-27,2013-10-27,2013-10-27,1
DNK,2013-12-06,2013-12-06,2013-12-06,1
DNK,2022-01-28,2022-01-28,2022-01-28,1
DNK,2022-05-30,2022-05-30,2022-05-30,1
DNK,2023-07,2023-07-01,2023-07-31,1
DOM,2001-10-04,2001-10-04,2001-10-04,1
DOM,2002-05-24,2002-05-24,2002-05-24,1
DOM,2002-09-20,2002-09-20,2002-09-20,1
DOM,2003-04-15,2003-04-15,2003-04-15,1
DOM,2003-04-16,2003-04-16,2003-04-16,1
DOM,2003-09-22,2003-09-22,2003-09-22,1
DOM,2003-11-14,2003-11-14,2003-11-14,1
DOM,2003-12-06,2003-12-06,2003-12-06,1
DOM,2004-05-23,2004-05-23,2004-05-23,1
DOM,2004-08-10,2004-08-10,2004-08-10,1
DOM,2004-09-02,2004-09-02,2004-09-02,1
DOM,2004-09-09,2004-09-09,2004-09-09,1
DOM,2004-09-16,2004-09-16,2004-09-16,1
DOM,2004-11-16,2004-11-16,2004-11-16,1
DOM,2005-03-07,2005-03-07,2005-03-07,1
DOM,2005-03-11,2005-03-11,2005-03-11,1
DOM,2005-05-14,2005-05-14,2005-05-14,1
DOM,2005-10-22,2005-10-22,2005-10-22,1
DOM,2007-03-26,2007-03-26,2007-03-26,1
DOM,2007-05-30,2007-05-30,2007-05-30,1
DOM,2007-08-21,2007-08-21,2007-08-21,1
DOM,2007-10-28,2007-10-28,2007-10-28,1
DOM,2007-12-11,2007-12-11,2007-12-11,1
DOM,2008-08-15,2008-08-15,2008-08-15,1
DOM,2008-08-18,2008-08-18,2008-08-18,1
DOM,2008-08-26,2008-08-26,2008-08-26,1
DOM,2008-09-03,2008-09-03,2008-09-03,1
DOM,2009-01,2009-01-01,2009-01-31,1
DOM,2009-01-08,2009-01-08,2009-01-08,1
DOM,2009-02-02,2009-02-02,2009-02-02,1
DOM,2010-02-14,2010-02-14,2010-02-14,1
DOM,2010-07-15,2010-07-15,2010-07-15,1
DOM,2010-10-29,2010-10-29,2010-10-29,1
DOM,2010-12,2010-12-01,2010-12-31,1
DOM,2011-06,2011-06-01,2011-06-30,1
DOM,2011-08-04,2011-08-04,2011-08-04,1
DOM,2011-08-24,2011-08-24,2011-08-24,1
DOM,2011-12-07,2011-12-07,2011-12-07,1
DOM,2012-02-06,2012-02-06,2012-02-06,1
DOM,2012-04-12,2012-04-12,2012-04-12,1
DOM,2012-04-23,2012-04-23,2012-04-23,1
DOM,2012-05-07,2012-05-07,2012-05-07,1
DOM,2012-08-25,2012-08-25,2012-08-25,1
DOM,2012-10-24,2012-10-24,2012-10-24,1
DOM,2013-12-23,2013-12-23,2013-12-23,1
DOM,2014-11-03,2014-11-03,2014-11-03,1
DOM,2015-02-20,2015-02-20,2015-02-20,1
DOM,2015-08-28,2015-08-28,2015-08-28,1
DOM,2015-09-22,2015-09-22,2015-09-22,1
DOM,2016-05-07,2016-05-07,2016-05-07,1
DOM,2016-10-03,2016-10-03,2016-10-03,1
DOM,2016-11-07,2016-11-07,2016-11-07,1
DOM,2017-04-20,2017-04-20,2017-04-20,1
DOM,2017-09-06,2017-09-06,2017-09-06,1
DOM,2017-09-20,2017-09-20,2017-09-20,1
DOM,2018-07-09,2018-07-09,2018-07-09,2
DOM,2019-09-30,2019-09-30,2019-09-30,1
DOM,2020-07-31,2020-07-31,2020-07-31,1
DOM,2020-08-26,2020-08-26,2020-08-26,1
DOM,2021-07-03,2021-07-03,2021-07-03,1
DOM,2021-08-12,2021-08-12,2021-08-12,1
DOM,2022-02-10,2022-02-10,2022-02-10,1
DOM,2022-03-05,2022-03-05,2022-03-05,1
DOM,2022-09-19,2022-09-19,2022-09-19,1
DOM,2023-06-02,2023-06-02,2023-06-02,1
DOM,2023-08-14,2023-08-14,2023-08-14,1
DOM,2023-08-20,2023-08-20,2023-08-20,1
DOM,2023-11-17,2023-11-17,2023-11-17,1
DZA,2000-08-10,2000-08-10,2000-08-10,1
DZA,2000-10-22,2000-10-22,2000-10-22,1
DZA,2001-11-10,2001-11-10,2001-11-10,1
DZA,2002-02-28,2002-02-28,2002-02-28,1
DZA,2002-04-03,2002-04-03,2002-04-03,1
DZA,2002-04-04,2002-04-04,2002-04-04,1
DZA,2002-05-07,2002-05-07,2002-05-07,1
DZA,2002-08-17,2002-08-17,2002-08-17,2
DZA,2002-10-09,2002-10-09,2002-10-09,1
DZA,2002-11-20,2002-11-20,2002-11-20,1
DZA,2003-01-31,2003-01-31,2003-01-31,1
DZA,2003-03-06,2003-03-06,2003-03-06,1
DZA,2003-04-02,2003-04-02,2003-04-02,1
DZA,2003-05-01,2003-05-01,2003-05-01,1
DZA,2003-05-21,2003-05-21,2003-05-21,1
DZA,2003-05-27,2003-05-27,2003-05-27,1
DZA,2003-06-21,2003-06-21,2003-06-21,1
DZA,2003-07-30,2003-07-30,2003-07-30,1
DZA,2003-08-09,2003-08-09,2003-08-09,1
DZA,2003-08-29,2003-08-29,2003-08-29,1
DZA,2003-10-03,2003-10-03,2003-10-03,1
DZA,2003-10-15,2003-10-15,2003-10-15,1
DZA,2004-01-10,2004-01-10,2004-01-10,1
DZA,2004-01-19,2004-01-19,2004-01-19,1
DZA,2004-04-14,2004-04-14,2004-04-14,1
DZA,2004-08-26,2004-08-26,2004-08-26,1
DZA,2004-09-08,2004-09-08,2004-09-08,1
DZA,2004-11-13,2004-11-13,2004-11-13,1
DZA,2004-11-21,2004-11-21,2004-11-21,1
DZA,2004-12-01,2004-12-01,2004-12-01,1
DZA,2004-12-26,2004-12-26,2004-12-26,1
DZA,2005-02,2005-02-01,2005-02-28,1
DZA,2005-03-06,2005-03-06,2005-03-06,1
DZA,2005-06-18,2005-06-18,2005-06-18,1
DZA,2005-11-30,2005-11-30,2005-11-30,1
DZA,2005-12-31,2005-12-31,2005-12-31,1
DZA,2006-01-01,2006-01-01,2006-01-01,1
DZA,2006-02-10,2006-02-10,2006-02-10,1
DZA,2006-03-20,2006-03-20,2006-03-20,1
DZA,2006-08-20,2006-08-20,2006-08-20,1
DZA,2007-03-21,2007-03-21,2007-03-21,1
DZA,2007-04-13,2007-04-13,2007-04-13,1
DZA,2007-08-03,2007-08-03,2007-08-03,1
DZA,2007-08-12,2007-08-12,2007-08-12,1
DZA,2007-09,2007-09-01,2007-09-30,1
DZA,2007-09-21,2007-09-21,2007-09-21,1
DZA,2007-11-24,2007-11-24,2007-11-24,1
DZA,2008-07-17,2008-07-17,2008-07-17,1
DZA,2008-08-07,2008-08-07,2008-08-07,1
DZA,2008-10-01,2008-10-01,2008-10-01,1
DZA,2009-01-20,2009-01-20,2009-01-20,1
DZA,2009-08-15,2009-08-15,2009-08-15,1
DZA,2009-09-10,2009-09-10,2009-09-10,1
DZA,2009-09-30,2009-09-30,2009-09-30,1
DZA,2009-11-15,2009-11-15,2009-11-15,1
DZA,2009-12-05,2009-12-05,2009-12-05,1
DZA,2010-01-10,2010-01-10,2010-01-10,1
DZA,2010-07-13,2010-07-13,2010-07-13,1
DZA,2011-10-01,2011-10-01,2011-10-01,1
DZA,2012-02-03,2012-02-03,2012-02-03,1
DZA,2012-08-31,2012-08-31,2012-08-31,1
DZA,2012-09-29,2012-09-29,2012-09-29,1
DZA,2014-01-05,2014-01-05,2014-01-05,1
DZA,2014-02-11,2014-02-11,2014-02-11,1
DZA,2014-08-01,2014-08-01,2014-08-01,1
DZA,2014-10-01,2014-10-01,2014-10-01,1
DZA,2015-09-16,2015-09-16,2015-09-16,1
DZA,2015-10-16,2015-10-16,2015-10-16,1
DZA,2015-11-24,2015-11-24,2015-11-24,1
DZA,2016-02-11,2016-02-11,2016-02-11,1
DZA,2016-03-27,2016-03-27,2016-03-27,1
DZA,2016-06-04,2016-06-04,2016-06-04,1
DZA,2017-01-16,2017-01-16,2017-01-16,1
DZA,2017-09-20,2017-09-20,2017-09-20,1
DZA,2018-01-25,2018-01-25,2018-01-25,1
DZA,2018-04-11,2018-04-11,2018-04-11,1
DZA,2018-04-24,2018-04-24,2018-04-24,1
DZA,2019-01-11,2019-01-11,2019-01-11,1
DZA,2020-01-19,2020-01-19,2020-01-19,1
DZA,2020-08-07,2020-08-07,2020-08-07,1
DZA,2020-12-31,2020-12-31,2020-12-31,1
DZA,2021-03-06,2021-03-06,2021-03-06,1
DZA,2021-07-04,2021-07-04,2021-07-04,1
DZA,2021-07-09,2021-07-09,2021-07-09,1
DZA,2021-08-09,2021-08-09,2021-08-09,1
DZA,2021-09-12,2021-09-12,2021-09-12,1
DZA,2021-10-23,2021-10-23,2021-10-23,1
DZA,2022-08-14,2022-08-14,2022-08-14,1
DZA,2022-11-15,2022-11-15,2022-11-15,1
DZA,2023-01-09,2023-01-09,2023-01-09,1
DZA,2023-02-24,2023-02-24,2023-02-24,1
DZA,2023-07-19,2023-07-19,2023-07-19,1
DZA,2023-07-23,2023-07-23,2023-07-23,1
DZA,2023-09-02,2023-09-02,2023-09-02,1
ECU,2000-03,2000-03-01,2000-03-31,2
ECU,2000-04-12,2000-04-12,2000-04-12,1
ECU,2000-05-22,2000-05-22,2000-05-22,1
ECU,2000-07-14,2000-07-14,2000-07-14,1
ECU,2000-10-14,2000-10-14,2000-10-14,1
ECU,2000-11-06,2000-11-06,2000-11-06,1
ECU,2001-01-17,2001-01-17,2001-01-17,1
ECU,2001-03-08,2001-03-08,2001-03-08,1
ECU,2001-06-11,2001-06-11,2001-06-11,1
ECU,2001-08-14,2001-08-14,2001-08-14,1
ECU,2002-01,2002-01-01,2002-01-31,1
ECU,2002-01-17,2002-01-17,2002-01-17,1
ECU,2002-03-06,2002-03-06,2002-03-06,1
ECU,2002-03-19,2002-03-19,2002-03-19,1
ECU,2002-07-16,2002-07-16,2002-07-16,1
ECU,2002-09-09,2002-09-09,2002-09-09,1
ECU,2002-10-02,2002-10-02,2002-10-02,1
ECU,2002-11-03,2002-11-03,2002-11-03,1
ECU,2002-11-20,2002-11-20,2002-11-20,1
ECU,2003-01-09,2003-01-09,2003-01-09,1
ECU,2003-03-15,2003-03-15,2003-03-15,1
ECU,2003-05-06,2003-05-06,2003-05-06,1
ECU,2003-06-05,2003-06-05,2003-06-05,1
ECU,2006-02-16,2006-02-16,2006-02-16,1
ECU,2006-05-10,2006-05-10,2006-05-10,1
ECU,2006-07-14,2006-07-14,2006-07-14,1
ECU,2006-09-24,2006-09-24,2006-09-24,1
ECU,2007-02-16,2007-02-16,2007-02-16,1
ECU,2007-11-26,2007-11-26,2007-11-26,1
ECU,2007-12-10,2007-12-10,2007-12-10,1
ECU,2008-01-30,2008-01-30,2008-01-30,1
ECU,2008-04-19,2008-04-19,2008-04-19,1
ECU,2009-01-19,2009-01-19,2009-01-19,1
ECU,2009-11,2009-11-01,2009-11-30,1
ECU,2010-01,2010-01-01,2010-01-31,1
ECU,2010,2010-01-01,2010-12-31,1
ECU,2010-04-06,2010-04-06,2010-04-06,1
ECU,2010-05-28,2010-05-28,2010-05-28,1
ECU,2010-08-29,2010-08-29,2010-08-29,1
ECU,2010-09-05,2010-09-05,2010-09-05,1
ECU,2010-12-24,2010-12-24,2010-12-24,1
ECU,2011-02,2011-02-01,2011-02-28,1
ECU,2011-07,2011-07-01,2011-07-31,1
ECU,2012-01-01,2012-01-01,2012-01-01,1
ECU,2012-04,2012-04-01,2012-04-30,1
ECU,2012-04-24,2012-04-24,2012-04-24,1
ECU,2012-05-01,2012-05-01,2012-05-01,1
ECU,2012-12-26,2012-12-26,2012-12-26,1
ECU,2013-01,2013-01-01,2013-01-31,1
ECU,2013-01-24,2013-01-24,2013-01-24,1
ECU,2013-02,2013-02-01,2013-02-28,1
ECU,2013-03-16,2013-03-16,2013-03-16,1
ECU,2013-04-23,2013-04-23,2013-04-23,1
ECU,2014-05,2014-05-01,2014-05-31,1
ECU,2014-11-08,2014-11-08,2014-11-08,1
ECU,2014-12-14,2014-12-14,2014-12-14,1
ECU,2014-12-30,2014-12-30,2014-12-30,1
ECU,2015-03-23,2015-03-23,2015-03-23,1
ECU,2015-08-14,2015-08-14,2015-08-14,1
ECU,2015-11-17,2015-11-17,2015-11-17,1
ECU,2016-01-01,2016-01-01,2016-01-01,1
ECU,2016-01-24,2016-01-24,2016-01-24,1
ECU,2016-03-15,2016-03-15,2016-03-15,1
ECU,2016-04-16,2016-04-16,2016-04-16,1
ECU,2016-05-18,2016-05-18,2016-05-18,1
ECU,2017-01-14,2017-01-14,2017-01-14,1
ECU,2017-07-15,2017-07-15,2017-07-15,1
ECU,2018-03-24,2018-03-24,2018-03-24,1
ECU,2018-08-12,2018-08-12,2018-08-12,1
ECU,2018-08-14,2018-08-14,2018-08-14,1
ECU,2019-01-11,2019-01-11,2019-01-11,1
ECU,2019-02-21,2019-02-21,2019-02-21,1
ECU,2019-02-22,2019-02-22,2019-02-22,1
ECU,2019-05-26,2019-05-26,2019-05-26,1
ECU,2019-06-22,2019-06-22,2019-06-22,1
ECU,2020-02-22,2020-02-22,2020-02-22,1
ECU,2020-09-20,2020-09-20,2020-09-20,1
ECU,2021-01-18,2021-01-18,2021-01-18,1
ECU,2021-02-01,2021-02-01,2021-02-01,1
ECU,2021-03,2021-03-01,2021-03-31,1
ECU,2021-05-15,2021-05-15,2021-05-15,1
ECU,2021-11-28,2021-11-28,2021-11-28,1
ECU,2022-01-28,2022-01-28,2022-01-28,1
ECU,2022-03,2022-03-01,2022-03-31,1
ECU,2022-03-07,2022-03-07,2022-03-07,1
ECU,2022-03-26,2022-03-26,2022-03-26,1
ECU,2022-03-27,2022-03-27,2022-03-27,1
ECU,2022-07-03,2022-07-03,2022-07-03,1
ECU,2023-01-01,2023-01-01,2023-01-01,1
ECU,2023-03-18,2023-03-18,2023-03-18,1
ECU,2023-03-26,2023-03-26,2023-03-26,1
ECU,2023-06-01,2023-06-01,2023-06-01,1
EGY,2000-01,2000-01-01,2000-01-31,1
EGY,2000-01-13,2000-01-13,2000-01-13,1
EGY,2000-03-16,2000-03-16,2000-03-16,1
EGY,2000-05-14,2000-05-14,2000-05-14,1
EGY,2000-07-17,2000-07-17,2000-07-17,1
EGY,2000-07-19,2000-07-19,2000-07-19,1
EGY,2000-10-03,2000-10-03,2000-10-03,1
EGY,2000-10-12,2000-10-12,2000-10-12,1
EGY,2000-11-05,2000-11-05,2000-11-05,1
EGY,2000-11-12,2000-11-12,2000-11-12,1
EGY,2000-11-18,2000-11-18,2000-11-18,1
EGY,2000-12-05,2000-12-05,2000-12-05,1
EGY,2001-01-06,2001-01-06,2001-01-06,1
EGY,2001-04-14,2001-04-14,2001-04-14,1
EGY,2001-04-18,2001-04-18,2001-04-18,1
EGY,2001-06-23,2001-06-23,2001-06-23,1
EGY,2001-07-27,2001-07-27,2001-07-27,1
EGY,2001-10-24,2001-10-24,2001-10-24,1
EGY,2001-10-30,2001-10-30,2001-10-30,1
EGY,2001-11-10,2001-11-10,2001-11-10,1
EGY,2001-11-17,2001-11-17,2001-11-17,1
EGY,2001-11-28,2001-11-28,2001-11-28,1
EGY,2001-12-24,2001-12-24,2001-12-24,1
EGY,2002-01-11,2002-01-11,2002-01-11,1
EGY,2002-01-30,2002-01-30,2002-01-30,1
EGY,2002-02-20,2002-02-20,2002-02-20,1
EGY,2002-02-25,2002-02-25,2002-02-25,1
EGY,2002-03-03,2002-03-03,2002-03-03,1
EGY,2002-03-07,2002-03-07,2002-03-07,1
EGY,2002-03-24,2002-03-24,2002-03-24,1
EGY,2002-05-28,2002-05-28,2002-05-28,1
EGY,2002-06-16,2002-06-16,2002-06-16,1
EGY,2002-07-05,2002-07-05,2002-07-05,1
EGY,2002-08-24,2002-08-24,2002-08-24,1
EGY,2002-09-09,2002-09-09,2002-09-09,1
EGY,2002-10-31,2002-10-31,2002-10-31,1
EGY,2002-11-06,2002-11-06,2002-11-06,1
EGY,2002-12-19,2002-12-19,2002-12-19,1
EGY,2002-12-20,2002-12-20,2002-12-20,1
EGY,2003-01-21,2003-01-21,2003-01-21,1
EGY,2003-05-05,2003-05-05,2003-05-05,1
EGY,2003-07-06,2003-07-06,2003-07-06,1
EGY,2003-07-12,2003-07-12,2003-07-12,1
EGY,2003-07-13,2003-07-13,2003-07-13,1
EGY,2003-08-19,2003-08-19,2003-08-19,1
EGY,2003-11-11,2003-11-11,2003-11-11,1
EGY,2003-12-11,2003-12-11,2003-12-11,1
EGY,2004-01-03,2004-01-03,2004-01-03,1
EGY,2004-01-22,2004-01-22,2004-01-22,1
EGY,2004-02-08,2004-02-08,2004-02-08,1
EGY,2004-03-23,2004-03-23,2004-03-23,1
EGY,2004-05-31,2004-05-31,2004-05-31,1
EGY,2004-06-10,2004-06-10,2004-06-10,1
EGY,2004-06-22,2004-06-22,2004-06-22,1
EGY,2004-10-06,2004-10-06,2004-10-06,1
EGY,2004-10-16,2004-10-16,2004-10-16,1
EGY,2004-11-03,2004-11-03,2004-11-03,1
EGY,2004-11-07,2004-11-07,2004-11-07,1
EGY,2005-05-14,2005-05-14,2005-05-14,1
EGY,2005-06-07,2005-06-07,2005-06-07,1
EGY,2005-09-05,2005-09-05,2005-09-05,1
EGY,2005-09-09,2005-09-09,2005-09-09,1
EGY,2005-10-22,2005-10-22,2005-10-22,1
EGY,2005-12-09,2005-12-09,2005-12-09,1
EGY,2006-01-31,2006-01-31,2006-01-31,2
EGY,2006-02-02,2006-02-02,2006-02-02,1
EGY,2006-03-15,2006-03-15,2006-03-15,1
EGY,2006-05-11,2006-05-11,2006-05-11,1
EGY,2006-06-10,2006-06-10,2006-06-10,1
EGY,2006-07-10,2006-07-10,2006-07-10,1
EGY,2006-08-11,2006-08-11,2006-08-11,1
EGY,2006-08-21,2006-08-21,2006-08-21,1
EGY,2006-08-22,2006-08-22,2006-08-22,1
EGY,2006-08-23,2006-08-23,2006-08-23,1
EGY,2006-09-09,2006-09-09,2006-09-09,1
EGY,2006-09-28,2006-09-28,2006-09-28,1
EGY,2006-10-01,2006-10-01,2006-10-01,1
EGY,2006-11-14,2006-11-14,2006-11-14,1
EGY,2007-01-21,2007-01-21,2007-01-21,1
EGY,2007-03-20,2007-03-20,2007-03-20,1
EGY,2007-07-03,2007-07-03,2007-07-03,1
EGY,2007-12-22,2007-12-22,2007-12-22,1
EGY,2007-12-24,2007-12-24,2007-12-24,1
EGY,2008-02-06,2008-02-06,2008-02-06,1
EGY,2008-03-16,2008-03-16,2008-03-16,1
EGY,2008-03-29,2008-03-29,2008-03-29,1
