dataset,event_id,year,fold
OOF,2019-0094-ZWE,2019,3
OOF,2019-0096-CHN,2019,3
OOF,2019-0098-PNG,2019,3
OOF,2019-0099-MOZ,2019,3
OOF,2019-0100-BRA,2019,3
OOF,2019-0101-MWI,2019,3
OOF,2019-0102-ETH,2019,3
OOF,2019-0103-MEX,2019,3
OOF,2019-0104-COL,2019,3
OOF,2019-0106-ZAF,2019,3
OOF,2019-0107-IDN,2019,3
OOF,2019-0109-IDN,2019,3
OOF,2019-0110-MDG,2019,3
OOF,2019-0110-MOZ,2019,3
OOF,2019-0110-ZWE,2019,3
OOF,2019-0111-IDN,2019,3
OOF,2019-0112-COD,2019,3
OOF,2019-0113-NGA,2019,3
OOF,2019-0115-NGA,2019,3
OOF,2019-0116-USA,2019,3
OOF,2019-0117-IDN,2019,3
OOF,2019-0118-GHA,2019,3
OOF,2019-0119-CHN,2019,3
OOF,2019-0120-IRQ,2019,3
OOF,2019-0121-COL,2019,3
OOF,2019-0122-YEM,2019,3
OOF,2019-0123-AGO,2019,3
OOF,2019-0125-AFG,2019,3
OOF,2019-0125-IRN,2019,3
OOF,2019-0126-CHN,2019,3
OOF,2019-0127-BGD,2019,3
OOF,2019-0128-GTM,2019,3
OOF,2019-0129-KAZ,2019,3
OOF,2019-0130-COD,2019,3
OOF,2019-0134-CHN,2019,3
OOF,2019-0135-NPL,2019,3
OOF,2019-0136-PER,2019,3
OOF,2019-0137-SYR,2019,3
OOF,2019-0138-HTI,2019,3
OOF,2019-0141-IRQ,2019,3
OOF,2019-0143-AFG,2019,3
OOF,2019-0144-BGD,2019,3
OOF,2019-0146-BRA,2019,3
OOF,2019-0147-MLI,2019,3
OOF,2019-0148-NGA,2019,3
OOF,2019-0149-KOR,2019,3
OOF,2019-0150-PRY,2019,3
OOF,2019-0153-PRT,2019,3
OOF,2019-0155-IND,2019,3
OOF,2019-0155-PAK,2019,3
OOF,2019-0156-CHN,2019,3
OOF,2019-0157-BRA,2019,3
OOF,2019-0158-PNG,2019,3
OOF,2019-0159-COL,2019,3
OOF,2019-0160-USA,2019,3
OOF,2019-0161-CHN,2019,3
OOF,2019-0162-PHL,2019,3
OOF,2019-0163-NER,2019,3
OOF,2019-0164-BGD,2019,3
OOF,2019-0164-IND,2019,3
OOF,2019-0165-COM,2019,3
OOF,2019-0165-MOZ,2019,3
OOF,2019-0166-RUS,2019,3
OOF,2019-0167-IDN,2019,3
OOF,2019-0168-IDN,2019,3
OOF,2019-0169-COD,2019,3
OOF,2019-0170-COD,2019,3
OOF,2019-0171-CAN,2019,3
OOF,2019-0172-MAR,2019,3
OOF,2019-0173-UKR,2019,3
OOF,2019-0174-VEN,2019,3
OOF,2019-0175-COL,2019,3
OOF,2019-0176-ZAF,2019,3
OOF,2019-0177-MMR,2019,3
OOF,2019-0178-NGA,2019,3
OOF,2019-0179-UGA,2019,3
OOF,2019-0182-ZAF,2019,3
OOF,2019-0184-USA,2019,3
OOF,2019-0185-ARG,2019,3
OOF,2019-0187-MWI,2019,3
OOF,2019-0188-SSD,2019,3
OOF,2019-0189-SSD,2019,3
OOF,2019-0190-MEX,2019,3
OOF,2019-0192-KEN,2019,3
OOF,2019-0193-TZA,2019,3
OOF,2019-0194-BIH,2019,3
OOF,2019-0194-HRV,2019,3
OOF,2019-0197-PRY,2019,3
OOF,2019-0200-MLI,2019,3
OOF,2019-0201-PAK,2019,3
OOF,2019-0203-TZA,2019,3
OOF,2019-0204-CHN,2019,3
OOF,2019-0207-UGA,2019,3
OOF,2019-0209-CHN,2019,3
OOF,2019-0210-IDN,2019,3
OOF,2019-0211-COG,2019,3
OOF,2019-0212-COG,2019,3
OOF,2019-0213-YEM,2019,3
OOF,2019-0215-HTI,2019,3
OOF,2019-0216-AFG,2019,3
OOF,2019-0216-TJK,2019,3
OOF,2019-0217-IND,2019,3
OOF,2019-0218-IND,2019,3
OOF,2019-0219-MNG,2019,3
OOF,2019-0221-LKA,2019,3
OOF,2019-0222-ROU,2019,3
OOF,2019-0223-IND,2019,3
OOF,2019-0224-LBY,2019,3
OOF,2019-0225-MEX,2019,3
OOF,2019-0227-UGA,2019,3
OOF,2019-0228-GHA,2019,3
OOF,2019-0233-SLV,2019,3
OOF,2019-0234-BRA,2019,3
OOF,2019-0235-EGY,2019,3
OOF,2019-0236-HUN,2019,3
OOF,2019-0237-IDN,2019,3
OOF,2019-0238-LBY,2019,3
OOF,2019-0239-CHE,2019,3
OOF,2019-0239-FRA,2019,3
OOF,2019-0240-MEX,2019,3
OOF,2019-0241-MLI,2019,3
OOF,2019-0243-PER,2019,3
OOF,2019-0244-COD,2019,3
OOF,2019-0245-PRY,2019,3
OOF,2019-0247-CHN,2019,3
OOF,2019-0248-IND,2019,3
OOF,2019-0250-USA,2019,3
OOF,2019-0252-OMN,2019,3
OOF,2019-0252-SAU,2019,3
OOF,2019-0252-YEM,2019,3
OOF,2019-0254-UGA,2019,3
OOF,2019-0255-AFG,2019,3
OOF,2019-0257-PHL,2019,3
OOF,2019-0258-IDN,2019,3
OOF,2019-0259-CHN,2019,3
OOF,2019-0260-SEN,2019,3
OOF,2019-0261-VEN,2019,3
OOF,2019-0262-VEN,2019,3
OOF,2019-0265-VNM,2019,3
OOF,2019-0274-TUR,2019,3
OOF,2019-0276-KHM,2019,3
OOF,2019-0277-BGD,2019,3
OOF,2019-0278-USA,2019,3
OOF,2019-0279-IDN,2019,3
OOF,2019-0281-IDN,2019,3
OOF,2019-0282-NGA,2019,3
OOF,2019-0283-ECU,2019,3
OOF,2019-0285-SSD,2019,3
OOF,2019-0288-IND,2019,3
OOF,2019-0289-JPN,2019,3
OOF,2019-0291-CHN,2019,3
OOF,2019-0294-RUS,2019,3
OOF,2019-0296-BEL,2019,3
OOF,2019-0296-DEU,2019,3
OOF,2019-0296-ESP,2019,3
OOF,2019-0296-FRA,2019,3
OOF,2019-0296-GBR,2019,3
OOF,2019-0296-ITA,2019,3
OOF,2019-0297-MEX,2019,3
OOF,2019-0299-IRN,2019,3
OOF,2019-0304-BGD,2019,3
OOF,2019-0307-USA,2019,3
OOF,2019-0309-BRA,2019,3
OOF,2019-0311-IND,2019,3
OOF,2019-0315-GRC,2019,3
OOF,2019-0320-NER,2019,3
OOF,2019-0321-IND,2019,3
OOF,2019-0324-RUS,2019,3
OOF,2019-0325-PAK,2019,3
OOF,2019-0326-NGA,2019,3
OOF,2019-0327-IND,2019,3
OOF,2019-0328-TUN,2019,3
OOF,2019-0329-HND,2019,3
OOF,2019-0330-PAK,2019,3
OOF,2019-0331-IND,2019,3
OOF,2019-0332-NPL,2019,3
OOF,2019-0333-CHN,2019,3
OOF,2019-0334-IDN,2019,3
OOF,2019-0335-USA,2019,3
OOF,2019-0337-BGD,2019,3
OOF,2019-0338-HND,2019,3
OOF,2019-0338-NIC,2019,3
OOF,2019-0338-SLV,2019,3
OOF,2019-0339-RUS,2019,3
OOF,2019-0340-NGA,2019,3
OOF,2019-0341-USA,2019,3
OOF,2019-0342-COD,2019,3
OOF,2019-0343-COD,2019,3
OOF,2019-0344-IND,2019,3
OOF,2019-0345-IND,2019,3
OOF,2019-0346-PAK,2019,3
OOF,2019-0349-PHL,2019,3
OOF,2019-0351-CHN,2019,3
OOF,2019-0352-ETH,2019,3
OOF,2019-0353-TUR,2019,3
OOF,2019-0354-IRN,2019,3
OOF,2019-0355-PHL,2019,3
OOF,2019-0357-TUR,2019,3
OOF,2019-0360-GTM,2019,3
OOF,2019-0362-PHL,2019,3
OOF,2019-0366-AUT,2019,3
OOF,2019-0366-BEL,2019,3
OOF,2019-0366-FRA,2019,3
OOF,2019-0366-NLD,2019,3
OOF,2019-0367-CHN,2019,3
OOF,2019-0368-BRA,2019,3
OOF,2019-0369-MMR,2019,3
OOF,2019-0370-MAR,2019,3
OOF,2019-0371-LBY,2019,3
OOF,2019-0372-PAK,2019,3
OOF,2019-0373-PAK,2019,3
OOF,2019-0374-PER,2019,3
OOF,2019-0375-NOR,2019,3
OOF,2019-0376-EGY,2019,3
OOF,2019-0377-IDN,2019,3
OOF,2019-0379-SYR,2019,3
OOF,2019-0380-VNM,2019,3
OOF,2019-0381-CHN,2019,3
OOF,2019-0382-SLE,2019,3
OOF,2019-0383-IND,2019,3
OOF,2019-0385-MMR,2019,3
OOF,2019-0386-PAK,2019,3
OOF,2019-0387-CHN,2019,3
OOF,2019-0387-TWN,2019,3
OOF,2019-0392-SDN,2019,3
OOF,2019-0393-VNM,2019,3
OOF,2019-0395-GTM,2019,3
OOF,2019-0396-POL,2019,3
OOF,2019-0396-SVK,2019,3
OOF,2019-0397-NGA,2019,3
OOF,2019-0398-IDN,2019,3
OOF,2019-0399-NGA,2019,3
OOF,2019-0400-CHN,2019,3
OOF,2019-0401-TZA,2019,3
OOF,2019-0402-UGA,2019,3
OOF,2019-0404-COD,2019,3
OOF,2019-0406-COD,2019,3
OOF,2019-0407-COD,2019,3
OOF,2019-0408-BOL,2019,3
OOF,2019-0409-JPN,2019,3
OOF,2019-0412-BHS,2019,3
OOF,2019-0412-USA,2019,3
OOF,2019-0413-ESP,2019,3
OOF,2019-0415-NER,2019,3
OOF,2019-0415-NGA,2019,3
OOF,2019-0417-USA,2019,3
OOF,2019-0418-MEX,2019,3
OOF,2019-0419-KHM,2019,3
OOF,2019-0419-LAO,2019,3
OOF,2019-0419-THA,2019,3
OOF,2019-0419-VNM,2019,3
OOF,2019-0424-KOR,2019,3
OOF,2019-0424-PRK,2019,3
OOF,2019-0426-MAR,2019,3
OOF,2019-0427-MAR,2019,3
OOF,2019-0430-UGA,2019,3
OOF,2019-0433-MRT,2019,3
OOF,2019-0434-PHL,2019,3
OOF,2019-0435-NGA,2019,3
OOF,2019-0437-LBR,2019,3
OOF,2019-0438-IND,2019,3
OOF,2019-0439-COD,2019,3
OOF,2019-0440-BRA,2019,3
OOF,2019-0441-CMR,2019,3
OOF,2019-0442-LBY,2019,3
OOF,2019-0443-KOR,2019,3
OOF,2019-0445-HTI,2019,3
OOF,2019-0446-MLI,2019,3
OOF,2019-0447-USA,2019,3
OOF,2019-0448-IND,2019,3
OOF,2019-0450-MEX,2019,3
OOF,2019-0451-IDN,2019,3
OOF,2019-0452-LKA,2019,3
OOF,2019-0453-TCD,2019,3
OOF,2019-0454-NGA,2019,3
OOF,2019-0455-COL,2019,3
OOF,2019-0456-DOM,2019,3
OOF,2019-0457-CHN,2019,3
OOF,2019-0458-CHN,2019,3
OOF,2019-0459-MAR,2019,3
OOF,2019-0460-PAK,2019,3
OOF,2019-0461-YEM,2019,3
OOF,2019-0462-TUR,2019,3
OOF,2019-0463-JPN,2019,3
OOF,2019-0464-PAK,2019,3
OOF,2019-0467-JPN,2019,3
OOF,2019-0470-PAK,2019,3
OOF,2019-0471-PAK,2019,3
OOF,2019-0472-CHN,2019,3
OOF,2019-0472-KOR,2019,3
OOF,2019-0479-TUR,2019,3
OOF,2019-0482-VNM,2019,3
OOF,2019-0484-USA,2019,3
OOF,2019-0485-ITA,2019,3
OOF,2019-0487-RUS,2019,3
OOF,2019-0488-GHA,2019,3
OOF,2019-0489-PHL,2019,3
OOF,2019-0490-GTM,2019,3
OOF,2019-0492-JPN,2019,3
OOF,2019-0494-ETH,2019,3
OOF,2019-0495-IRN,2019,3
OOF,2019-0496-TZA,2019,3
OOF,2019-0497-ESP,2019,3
OOF,2019-0498-COD,2019,3
OOF,2019-0499-IND,2019,3
OOF,2019-0499-LKA,2019,3
OOF,2019-0500-KEN,2019,3
OOF,2019-0500-SOM,2019,3
OOF,2019-0505-FRA,2019,3
OOF,2019-0506-SAU,2019,3
OOF,2019-0507-BRA,2019,3
OOF,2019-0508-COD,2019,3
OOF,2019-0509-MAR,2019,3
OOF,2019-0511-ROU,2019,3
OOF,2019-0512-ITA,2019,3
OOF,2019-0513-USA,2019,3
OOF,2019-0514-CIV,2019,3
OOF,2019-0515-TZA,2019,3
OOF,2019-0516-JPN,2019,3
OOF,2019-0518-SAU,2019,3
OOF,2019-0519-MEX,2019,3
OOF,2019-0520-CHN,2019,3
OOF,2019-0521-JPN,2019,3
OOF,2019-0522-PHL,2019,3
OOF,2019-0525-SDN,2019,3
OOF,2019-0526-SEN,2019,3
OOF,2019-0527-CMR,2019,3
OOF,2019-0529-PHL,2019,3
OOF,2019-0531-WSM,2019,3
OOF,2019-0532-CAN,2019,3
OOF,2019-0533-ESP,2019,3
OOF,2019-0533-FRA,2019,3
OOF,2019-0534-VNM,2019,3
OOF,2019-0535-NPL,2019,3
OOF,2019-0536-PHL,2019,3
OOF,2019-0537-COD,2019,3
OOF,2019-0539-PAK,2019,3
OOF,2019-0540-UGA,2019,3
OOF,2019-0542-BRA,2019,3
OOF,2019-0543-ITA,2019,3
OOF,2019-0545-AUS,2019,3
OOF,2019-0548-ZAF,2019,3
OOF,2019-0549-PHL,2019,3
OOF,2019-0549-VNM,2019,3
OOF,2019-0550-BGD,2019,3
OOF,2019-0550-IND,2019,3
OOF,2019-0553-IRN,2019,3
OOF,2019-0557-KEN,2019,3
OOF,2019-0558-FRA,2019,3
OOF,2019-0558-ITA,2019,3
OOF,2019-0560-COD,2019,3
OOF,2019-0561-COD,2019,3
OOF,2019-0562-TZA,2019,3
OOF,2019-0563-MAR,2019,3
OOF,2019-0564-CHN,2019,3
OOF,2019-0565-KOR,2019,3
OOF,2019-0566-IRN,2019,3
OOF,2019-0567-SVK,2019,3
OOF,2019-0568-GBR,2019,3
OOF,2019-0569-BGD,2019,3
OOF,2019-0571-GIN,2019,3
OOF,2019-0572-ALB,2019,3
OOF,2019-0573-PHL,2019,3
OOF,2019-0574-IND,2019,3
OOF,2019-0576-FRA,2019,3
OOF,2019-0577-LKA,2019,3
OOF,2019-0578-MYS,2019,3
OOF,2019-0579-DJI,2019,3
OOF,2019-0583-CHL,2019,3
OOF,2019-0584-MRT,2019,3
OOF,2019-0585-BDI,2019,3
OOF,2019-0586-UKR,2019,3
OOF,2019-0587-TUN,2019,3
OOF,2019-0588-MAR,2019,3
OOF,2019-0589-SDN,2019,3
OOF,2019-0590-RUS,2019,3
OOF,2019-0592-MLI,2019,3
OOF,2019-0593-USA,2019,3
OOF,2019-0595-COL,2019,3
OOF,2019-0596-MEX,2019,3
OOF,2019-0598-NZL,2019,3
OOF,2019-0599-UGA,2019,3
OOF,2019-0600-SOM,2019,3
OOF,2019-0601-MDG,2019,3
OOF,2019-0602-CHL,2019,3
OOF,2019-0603-IND,2019,3
OOF,2019-0604-SVK,2019,3
OOF,2019-0607-ZAF,2019,3
OOF,2019-0609-VEN,2019,3
OOF,2019-0611-CHN,2019,3
OOF,2019-0613-AFG,2019,3
OOF,2019-0614-COD,2019,3
OOF,2019-0615-COD,2019,3
OOF,2019-0617-NGA,2019,3
OOF,2019-0618-PAK,2019,3
OOF,2019-0619-PHL,2019,3
OOF,2019-0620-IDN,2019,3
OOF,2019-0621-FRA,2019,3
OOF,2019-0622-BGD,2019,3
OOF,2019-0623-COD,2019,3
OOF,2019-0623-UGA,2019,3
OOF,2019-0624-USA,2019,3
OOF,2019-0625-UGA,2019,3
OOF,2019-0626-ESP,2019,3
OOF,2019-0626-PRT,2019,3
OOF,2019-0627-GTM,2019,3
OOF,2019-0628-MEX,2019,3
OOF,2019-0629-LKA,2019,3
OOF,2019-0632-IDN,2019,3
OOF,2019-0633-MOZ,2019,3
OOF,2019-0634-PHL,2019,3
OOF,2019-0637-EGY,2019,3
OOF,2019-0638-COD,2019,3
OOF,2019-0639-KAZ,2019,3
OOF,2019-0641-IDN,2019,3
OOF,2019-0642-FJI,2019,3
OOF,2019-0643-RWA,2019,3
OOF,2019-0644-YEM,2019,3
OOF,2019-0645-BDI,2019,3
OOF,2019-0650-BEL,2019,3
OOF,2019-0650-GBR,2019,3
OOF,2019-0653-COL,2019,3
OOF,2019-0654-RWA,2019,3
OOF,2019-0655-BGD,2019,3
OOF,2019-0656-LKA,2019,3
OOF,2019-0657-IDN,2019,3
OOF,2019-0658-ETH,2019,3
OOF,2019-0659-PAK,2019,3
OOF,2019-0660-CAF,2019,3
OOF,2019-0663-BEN,2019,3
OOF,2019-0665-GMB,2019,3
OOF,2019-0666-AGO,2019,3
OOF,2019-0667-SDN,2019,3
OOF,2019-9023-PAK,2019,3
OOF,2019-9666-ARG,2019,3
OOF,2020-0001-ISR,2020,4
OOF,2020-0002-PER,2020,4
OOF,2020-0003-SDN,2020,4
OOF,2020-0005-TUR,2020,4
OOF,2020-0007-PRI,2020,4
OOF,2020-0008-PHL,2020,4
OOF,2020-0009-AFG,2020,4
OOF,2020-0010-PAK,2020,4
OOF,2020-0011-USA,2020,4
OOF,2020-0012-TUR,2020,4
OOF,2020-0013-GRC,2020,4
OOF,2020-0015-FJI,2020,4
OOF,2020-0016-MDG,2020,4
OOF,2020-0017-IRN,2020,4
OOF,2020-0018-IDN,2020,4
OOF,2020-0020-ESP,2020,4
OOF,2020-0022-BRA,2020,4
OOF,2020-0024-IDN,2020,4
OOF,2020-0025-COD,2020,4
OOF,2020-0026-RUS,2020,4
OOF,2020-0027-ETH,2020,4
OOF,2020-0028-DZA,2020,4
OOF,2020-0029-GHA,2020,4
OOF,2020-0033-IDN,2020,4
OOF,2020-0034-TUR,2020,4
OOF,2020-0035-PER,2020,4
OOF,2020-0036-IDN,2020,4
OOF,2020-0037-TZA,2020,4
OOF,2020-0038-IND,2020,4
OOF,2020-0039-NGA,2020,4
OOF,2020-0040-TZA,2020,4
OOF,2020-0041-RWA,2020,4
OOF,2020-0042-KEN,2020,4
OOF,2020-0044-TUR,2020,4
OOF,2020-0045-PSE,2020,4
OOF,2020-0046-MWI,2020,4
OOF,2020-0047-PNG,2020,4
OOF,2020-0048-TUR,2020,4
OOF,2020-0050-ZAF,2020,4
OOF,2020-0051-CHE,2020,4
OOF,2020-0051-CZE,2020,4
OOF,2020-0051-DEU,2020,4
OOF,2020-0051-GBR,2020,4
OOF,2020-0051-ITA,2020,4
OOF,2020-0051-POL,2020,4
OOF,2020-0051-SVN,2020,4
OOF,2020-0051-SWE,2020,4
OOF,2020-0053-AUS,2020,4
OOF,2020-0054-BGD,2020,4
OOF,2020-0055-BDI,2020,4
OOF,2020-0056-BRA,2020,4
OOF,2020-0057-IND,2020,4
OOF,2020-0058-BOL,2020,4
OOF,2020-0059-IDN,2020,4
OOF,2020-0062-MOZ,2020,4
OOF,2020-0063-AFG,2020,4
OOF,2020-0064-GBR,2020,4
OOF,2020-0065-SLV,2020,4
OOF,2020-0066-COD,2020,4
OOF,2020-0067-HTI,2020,4
OOF,2020-0068-IDN,2020,4
OOF,2020-0070-PER,2020,4
OOF,2020-0071-COL,2020,4
OOF,2020-0073-TUR,2020,4
OOF,2020-0074-MAR,2020,4
OOF,2020-0075-HND,2020,4
OOF,2020-0077-BRA,2020,4
OOF,2020-0078-ZAF,2020,4
OOF,2020-0079-BRA,2020,4
OOF,2020-0080-PRY,2020,4
OOF,2020-0081-PAK,2020,4
OOF,2020-0082-USA,2020,4
OOF,2020-0083-BRA,2020,4
OOF,2020-0084-JPN,2020,4
OOF,2020-0086-IDN,2020,4
OOF,2020-0088-VNM,2020,4
OOF,2020-0091-BOL,2020,4
OOF,2020-0092-ARG,2020,4
OOF,2020-0094-PER,2020,4
OOF,2020-0095-PAK,2020,4
OOF,2020-0096-GHA,2020,4
OOF,2020-0097-SYR,2020,4
OOF,2020-0098-RWA,2020,4
OOF,2020-0100-CHN,2020,4
OOF,2020-0101-NGA,2020,4
OOF,2020-0102-EGY,2020,4
OOF,2020-0103-MDG,2020,4
OOF,2020-0104-AGO,2020,4
OOF,2020-0106-HRV,2020,4
OOF,2020-0108-YEM,2020,4
OOF,2020-0109-BDI,2020,4
OOF,2020-0111-PNG,2020,4
OOF,2020-0116-IRQ,2020,4
OOF,2020-0118-IRN,2020,4
OOF,2020-0119-CHN,2020,4
OOF,2020-0120-CHN,2020,4
OOF,2020-0121-IDN,2020,4
OOF,2020-0124-AFG,2020,4
OOF,2020-0125-COG,2020,4
OOF,2020-0131-TLS,2020,4
OOF,2020-0132-FJI,2020,4
OOF,2020-0132-SLB,2020,4
OOF,2020-0132-VUT,2020,4
OOF,2020-0133-PAK,2020,4
OOF,2020-0134-IDN,2020,4
OOF,2020-0137-COL,2020,4
OOF,2020-0142-AFG,2020,4
OOF,2020-0142-IRN,2020,4
OOF,2020-0146-PNG,2020,4
OOF,2020-0148-USA,2020,4
OOF,2020-0149-COD,2020,4
OOF,2020-0150-DJI,2020,4
OOF,2020-0151-IDN,2020,4
OOF,2020-0153-AFG,2020,4
OOF,2020-0156-RWA,2020,4
OOF,2020-0157-UZB,2020,4
OOF,2020-0159-ETH,2020,4
OOF,2020-0159-SOM,2020,4
OOF,2020-0164-KEN,2020,4
OOF,2020-0164-UGA,2020,4
OOF,2020-0165-VNM,2020,4
OOF,2020-0166-TZA,2020,4
OOF,2020-0167-USA,2020,4
OOF,2020-0168-YEM,2020,4
OOF,2020-0170-IND,2020,4
OOF,2020-0171-RWA,2020,4
OOF,2020-0173-AGO,2020,4
OOF,2020-0175-COD,2020,4
OOF,2020-0176-NGA,2020,4
OOF,2020-0178-LBR,2020,4
OOF,2020-0179-KOR,2020,4
OOF,2020-0181-COD,2020,4
OOF,2020-0182-UGA,2020,4
OOF,2020-0183-GTM,2020,4
OOF,2020-0185-IDN,2020,4
OOF,2020-0188-RWA,2020,4
OOF,2020-0189-IND,2020,4
OOF,2020-0191-CAN,2020,4
OOF,2020-0198-IND,2020,4
OOF,2020-0199-THA,2020,4
OOF,2020-0203-PHL,2020,4
OOF,2020-0206-IND,2020,4
OOF,2020-0211-BGD,2020,4
OOF,2020-0211-IND,2020,4
OOF,2020-0211-LKA,2020,4
OOF,2020-0212-USA,2020,4
OOF,2020-0213-UGA,2020,4
OOF,2020-0216-YEM,2020,4
OOF,2020-0217-IND,2020,4
OOF,2020-0218-GTM,2020,4
OOF,2020-0218-HND,2020,4
OOF,2020-0218-SLV,2020,4
OOF,2020-0219-USA,2020,4
OOF,2020-0220-IND,2020,4
OOF,2020-0221-OMN,2020,4
OOF,2020-0222-ETH,2020,4
OOF,2020-0228-GHA,2020,4
OOF,2020-0232-CZE,2020,4
OOF,2020-0233-COD,2020,4
OOF,2020-0234-MOZ,2020,4
OOF,2020-0238-USA,2020,4
OOF,2020-0240-ETH,2020,4
OOF,2020-0241-CHN,2020,4
OOF,2020-0244-CHN,2020,4
OOF,2020-0245-IDN,2020,4
OOF,2020-0249-PAK,2020,4
OOF,2020-0250-IDN,2020,4
OOF,2020-0251-TUR,2020,4
OOF,2020-0253-TUR,2020,4
OOF,2020-0255-CHN,2020,4
OOF,2020-0256-TUN,2020,4
OOF,2020-0257-NGA,2020,4
OOF,2020-0259-CIV,2020,4
OOF,2020-0260-CHN,2020,4
OOF,2020-0269-MMR,2020,4
OOF,2020-0270-BRA,2020,4
OOF,2020-0276-CHN,2020,4
OOF,2020-0281-MEX,2020,4
OOF,2020-0282-CHN,2020,4
OOF,2020-0283-UKR,2020,4
OOF,2020-0284-MNG,2020,4
OOF,2020-0286-ROU,2020,4
OOF,2020-0287-TUR,2020,4
OOF,2020-0290-PAK,2020,4
OOF,2020-0291-BGD,2020,4
OOF,2020-0292-PHL,2020,4
OOF,2020-0296-JPN,2020,4
OOF,2020-0297-NPL,2020,4
OOF,2020-0304-IND,2020,4
OOF,2020-0305-SDN,2020,4
OOF,2020-0307-THA,2020,4
OOF,2020-0307-VNM,2020,4
OOF,2020-0308-KOR,2020,4
OOF,2020-0308-TWN,2020,4
OOF,2020-0311-AFG,2020,4
OOF,2020-0312-DOM,2020,4
OOF,2020-0312-PRI,2020,4
OOF,2020-0312-USA,2020,4
OOF,2020-0313-LBN,2020,4
OOF,2020-0316-MEX,2020,4
OOF,2020-0317-COL,2020,4
OOF,2020-0318-UKR,2020,4
OOF,2020-0320-SOM,2020,4
OOF,2020-0321-NGA,2020,4
OOF,2020-0322-CHN,2020,4
OOF,2020-0323-BGD,2020,4
OOF,2020-0324-MNG,2020,4
OOF,2020-0325-IDN,2020,4
OOF,2020-0327-KOR,2020,4
OOF,2020-0328-VNM,2020,4
OOF,2020-0330-PAN,2020,4
OOF,2020-0331-GRC,2020,4
OOF,2020-0332-IND,2020,4
OOF,2020-0333-KOR,2020,4
OOF,2020-0334-CZE,2020,4
OOF,2020-0335-IND,2020,4
OOF,2020-0336-NER,2020,4
OOF,2020-0337-MRT,2020,4
OOF,2020-0338-MAR,2020,4
OOF,2020-0341-NGA,2020,4
OOF,2020-0342-MLI,2020,4
OOF,2020-0343-VNM,2020,4
OOF,2020-0344-COL,2020,4
OOF,2020-0345-TUR,2020,4
OOF,2020-0346-COL,2020,4
OOF,2020-0349-UKR,2020,4
OOF,2020-0353-MEX,2020,4
OOF,2020-0357-PAK,2020,4
OOF,2020-0363-PRK,2020,4
OOF,2020-0365-ITA,2020,4
OOF,2020-0369-SAU,2020,4
OOF,2020-0370-PHL,2020,4
OOF,2020-0376-DOM,2020,4
OOF,2020-0376-HTI,2020,4
OOF,2020-0376-USA,2020,4
OOF,2020-0377-AFG,2020,4
OOF,2020-0382-TCD,2020,4
OOF,2020-0384-THA,2020,4
OOF,2020-0385-UGA,2020,4
OOF,2020-0387-NER,2020,4
OOF,2020-0388-UGA,2020,4
OOF,2020-0391-NGA,2020,4
OOF,2020-0393-GEO,2020,4
OOF,2020-0394-PER,2020,4
OOF,2020-0395-LBY,2020,4
OOF,2020-0397-SEN,2020,4
OOF,2020-0399-BFA,2020,4
OOF,2020-0399-GHA,2020,4
OOF,2020-0400-JPN,2020,4
OOF,2020-0400-KOR,2020,4
OOF,2020-0403-KOR,2020,4
OOF,2020-0406-ITA,2020,4
OOF,2020-0411-KHM,2020,4
OOF,2020-0411-LAO,2020,4
OOF,2020-0411-THA,2020,4
OOF,2020-0411-VNM,2020,4
OOF,2020-0412-USA,2020,4
OOF,2020-0416-MEX,2020,4
OOF,2020-0418-FRA,2020,4
OOF,2020-0418-ITA,2020,4
OOF,2020-0419-COD,2020,4
OOF,2020-0421-BEN,2020,4
OOF,2020-0425-CHN,2020,4
OOF,2020-0425-VNM,2020,4
OOF,2020-0426-TGO,2020,4
OOF,2020-0427-BOL,2020,4
OOF,2020-0429-IDN,2020,4
OOF,2020-0430-CHN,2020,4
OOF,2020-0431-UKR,2020,4
OOF,2020-0432-LBY,2020,4
OOF,2020-0433-MYT,2020,4
OOF,2020-0434-NGA,2020,4
OOF,2020-0435-IND,2020,4
OOF,2020-0436-MRT,2020,4
OOF,2020-0437-GRC,2020,4
OOF,2020-0438-USA,2020,4
OOF,2020-0439-COD,2020,4
OOF,2020-0440-TUN,2020,4
OOF,2020-0441-USA,2020,4
OOF,2020-0443-PAK,2020,4
OOF,2020-0444-BGD,2020,4
OOF,2020-0446-IND,2020,4
OOF,2020-0447-SYR,2020,4
OOF,2020-0448-COD,2020,4
OOF,2020-0449-THA,2020,4
OOF,2020-0450-TUN,2020,4
OOF,2020-0451-TUR,2020,4
OOF,2020-0452-PHL,2020,4
OOF,2020-0454-SVK,2020,4
OOF,2020-0455-NGA,2020,4
OOF,2020-0457-PAK,2020,4
OOF,2020-0458-TZA,2020,4
OOF,2020-0459-FRA,2020,4
OOF,2020-0461-LKA,2020,4
OOF,2020-0462-THA,2020,4
OOF,2020-0462-VNM,2020,4
OOF,2020-0463-PHL,2020,4
OOF,2020-0464-SLV,2020,4
OOF,2020-0466-GRC,2020,4
OOF,2020-0466-TUR,2020,4
OOF,2020-0467-MRT,2020,4
OOF,2020-0468-SEN,2020,4
OOF,2020-0469-SEN,2020,4
OOF,2020-0470-PHL,2020,4
OOF,2020-0470-VNM,2020,4
OOF,2020-0472-LBY,2020,4
OOF,2020-0473-GHA,2020,4
