event_id,year,true_label,fold,predicted_label,probability_Low,probability_Moderate,probability_Severe,dataset,country_code,region,disaster_type,disaster_subtype,date_granularity,date_imputed,historical_frequency,hdi,Location,magnitude_scale,event_month,hdi_missing,month_missing,magnitude,magnitude_missing,magnitude_group,magnitude_group_unknown,magnitude_robust_z,max_probability,low_minus_severe,moderate_minus_severe
2021-0401-TUR,2021,Moderate,4,Moderate,0.0045630336227983001,0.9932387037874818,0.0021982625897198002,OOF,TUR,Western Asia,Road,Road,day,0,177,0.84099999999999997,Van prefecture,,7,0,0,,1,UNKNOWN,1,,0.9932387037874818,0.0023647710330784999,0.99104044119776202
2021-0402-DZA,2021,Moderate,4,Moderate,0,0.99126576232502162,0.0087342376749785008,OOF,DZA,Northern Africa,Road,Road,day,0,84,0.755,Between Constantine and Jijel,,7,0,0,,1,UNKNOWN,1,,0.99126576232502162,-0.0087342376749785008,0.98253152465004312
2021-0403-TJK,2021,Low,4,Low,0.73792682788237196,0.16924263608388521,0.092830536033743097,OOF,TJK,Central Asia,Earthquake,Ground movement,day,0,58,0.67200000000000004,Tadjikobod district (Douchanbé region),Moment Magnitude,7,0,0,5.9000000000000004,0,Earthquake | Moment Magnitude,0,-0.38461538461538469,0.73792682788237196,0.64509629184862882,0.076412100050142109
2021-0406-CHN,2021,Moderate,4,Moderate,0.044468654966697801,0.8083566653684231,0.1471746796648789,OOF,CHN,Eastern Asia,Collapse (Miscellaneous),Collapse (Miscellaneous),day,0,1270,0.79400000000000004,Suzhou,,7,0,0,,1,UNKNOWN,1,,0.8083566653684231,-0.1027060246981811,0.66118198570354414
2021-0407-BOL,2021,Moderate,4,Moderate,0,0.99335238883315802,0.0066476111668419997,OOF,BOL,Latin America and the Caribbean,Road,Road,day,0,89,0.69299999999999995,Chuquisaca department,,7,0,0,,1,UNKNOWN,1,,0.99335238883315802,-0.0066476111668419997,0.98670477766631604
2021-0408-IRQ,2021,Moderate,4,Moderate,0.1565251455807492,0.56556297722298821,0.2779118771962627,OOF,IRQ,Western Asia,Fire (Miscellaneous),Fire (Miscellaneous),day,0,38,0.68700000000000006,Nassiriya,,7,0,0,,1,UNKNOWN,1,,0.56556297722298821,-0.1213867316155135,0.2876511000267255
2021-0411-AUT,2021,Low,4,Low,0.90470850018749405,0.079173307327114001,0.016118192485391501,OOF,AUT,Western Europe,Flood,Flood (General),day,0,29,0.93000000000000005,"Vienna, Lower Austria, Salzburg, Styria, Tyrol, Vorarlberg",Km2,7,0,0,,1,Flood | Km2,0,,0.90470850018749405,0.88859030770210257,0.063055114841722493
2021-0411-BEL,2021,Moderate,4,Low,0.90457140578882622,0.079287676431475301,0.016140917779698099,OOF,BEL,Western Europe,Flood,Flood (General),day,0,36,0.94799999999999995,"Liège, Namur, Luxembourg, Limbourg, Brabant Wallon, Hainaut",Km2,7,0,0,,1,Flood | Km2,0,,0.90457140578882622,0.88843048800912816,0.063146758651777199
2021-0411-DEU,2021,Severe,4,Low,0.8785788361244623,0.091306849982189506,0.0301143138933475,OOF,DEU,Western Europe,Flood,Flood (General),day,0,70,0.95799999999999996,"Berchtesgaden (Bavaria); Heilbronn (Baden-Württemberg); Saxony, Saxony-Anhalt; Ahrweiler, Euskirchen, Rhein-Sieg, Heinsberg, Köln (Rheinland-Pfalz); Märkischer Kreis, Düsseldorf, Solingen, Unna, Rhein-Erf (Nordrhein-Westfalen); Hessen, Thüringen,",Km2,7,0,0,8488.8299999999999,0,Flood | Km2,0,-0.22613957383755576,0.8785788361244623,0.84846452223111479,0.061192536088842009
2021-0411-ITA,2021,Low,4,Low,0.81983283243608163,0.14818888658261789,0.031978280981299997,OOF,ITA,Southern Europe,Flood,Flood (General),day,0,130,0.90800000000000003,"Lake Garda, Malcesine, and Torri del Benaco",Km2,7,0,0,,1,Flood | Km2,0,,0.81983283243608163,0.78785455145478167,0.11621060560131789
2021-0412-PAK,2021,Moderate,4,Moderate,0,0.94633848936083576,0.053661510639164002,OOF,PAK,Southern Asia,Road,Road,day,0,272,0.53700000000000003,Kohistan district,,7,0,0,,1,UNKNOWN,1,,0.94633848936083576,-0.053661510639164002,0.89267697872167173
2021-0413-KGZ,2021,Moderate,4,Moderate,0.15464148314854001,0.54740228738908525,0.29795622946237471,OOF,KGZ,Central Asia,Mass movement (wet),Mudslide,day,0,27,0.70399999999999996,Jalal-Abad region; Aksy District,,7,0,0,,1,UNKNOWN,1,,0.54740228738908525,-0.1433147463138347,0.24944605792671054
2021-0413-UZB,2021,Low,4,Moderate,0.16158043200999159,0.54887125082654764,0.28954831716346102,OOF,UZB,Central Asia,Mass movement (wet),Mudslide,day,0,7,0.72699999999999998,"Ferghana valley, Namangan Region",,7,0,0,,1,UNKNOWN,1,,0.54887125082654764,-0.12796788515346944,0.25932293366308662
2021-0416-GMB,2021,Moderate,4,Low,0.70366670816268018,0.19280468374530951,0.1035286080920096,OOF,GMB,Sub-Saharan Africa,Storm,Severe weather,day,0,23,0.51300000000000001,"Upper River Region, Central River Region, North Bank Region, Lower River Region, West Coast Region, Kanifing Municipality and Banjul",Kph,7,0,0,,1,Storm | Kph,0,,0.70366670816268018,0.60013810007067059,0.089276075653299911
2021-0417-IDN,2021,Moderate,4,Moderate,0.055623280011993001,0.60506122409721486,0.3393154958907918,OOF,IDN,South-eastern Asia,Water,Water,day,0,482,0.70699999999999996,Kailimantan occidental,,7,0,0,,1,UNKNOWN,1,,0.60506122409721486,-0.28369221587879878,0.26574572820642306
2021-0418-CIV,2021,Moderate,4,Moderate,0,0.89515435934534715,0.10484564065465291,OOF,CIV,Sub-Saharan Africa,Road,Road,day,0,40,0.55700000000000005,North Abidjan,,7,0,0,,1,UNKNOWN,1,,0.89515435934534715,-0.10484564065465291,0.7903087186906943
2021-0419-IND,2021,Moderate,4,Moderate,0.119378815215624,0.59342887707975434,0.28719230770462151,OOF,IND,Southern Asia,Mass movement (wet),Landslide (wet),day,0,732,0.64700000000000002,Bombay,,7,0,0,,1,UNKNOWN,1,,0.59342887707975434,-0.16781349248899752,0.30623656937513283
2021-0420-LBR,2021,Moderate,4,Moderate,0.051314479997582901,0.62076794488424514,0.3279175751181721,OOF,LBR,Sub-Saharan Africa,Water,Water,day,0,19,0.503,South-East,,7,0,0,,1,UNKNOWN,1,,0.62076794488424514,-0.27660309512058923,0.29285036976607304
2021-0421-KEN,2021,Moderate,4,Moderate,0,0.96052252014876405,0.039477479851236001,OOF,KEN,Sub-Saharan Africa,Road,Road,day,0,158,0.60799999999999998,Siaya county,,7,0,0,,1,UNKNOWN,1,,0.96052252014876405,-0.039477479851236001,0.92104504029752809
2021-0422-PAK,2021,Moderate,4,Moderate,0,0.94633848936083576,0.053661510639164002,OOF,PAK,Southern Asia,Road,Road,day,0,273,0.53700000000000003,Pendjab province,,7,0,0,,1,UNKNOWN,1,,0.94633848936083576,-0.053661510639164002,0.89267697872167173
2021-0423-OMN,2021,Low,4,Low,0.87818179131196072,0.1055021052806113,0.016316103407428201,OOF,OMN,Western Asia,Storm,Lightning/Thunderstorms,day,0,15,0.83399999999999996,Sur in Ash Sharqiyah (South Governorate); Sohar (Al Batinah North Governorate),Kph,7,0,0,,1,Storm | Kph,0,,0.87818179131196072,0.86186568790453255,0.089186001873183096
2021-0428-CHN,2021,Severe,4,Low,0.39772625506556097,0.28833085692070209,0.31394288801373649,OOF,CHN,Eastern Asia,Flood,Flood (General),day,0,1265,0.79400000000000004,"Zhengzhou, Hebi, Anyang, Xinxiang Cities (Henan Province); Inner Mongolia Autonomous Region; Shaanxi",Km2,6,0,0,,1,Flood | Km2,0,,0.39772625506556097,0.083783367051824487,-0.025612031093034393
2021-0429-PAK,2021,Moderate,4,Moderate,0.1070274660138513,0.49837038556152657,0.39460214842462188,OOF,PAK,Southern Asia,Storm,Severe weather,day,0,273,0.53700000000000003,"Kohat, Lower Dir, Karak District, Kurram , Shangla Districts (Khyber Pakhtunkhwa Province)",Kph,7,0,0,,1,Storm | Kph,0,,0.49837038556152657,-0.28757468241077055,0.1037682371369047
2021-0430-IRN,2021,Moderate,4,Low,0.62962102904162487,0.23590696951247669,0.13447200144589791,OOF,IRN,Southern Asia,Storm,Severe weather,day,0,234,0.77700000000000002,"East Azerbaijan, West Azerbaijan, Alborz, Isfahan, Bushehr, Chaharmahal, Bakhtiari, Kohgiluyeh, Boyer-Ahmad, Kerman, Fars, Sistan and Baluchestan, Semnan, Mazandaran, Hormozgan, Yazd, Kurdistan",Kph,7,0,0,,1,Storm | Kph,0,,0.62962102904162487,0.49514902759572699,0.10143496806657878
2021-0431-MLI,2021,Moderate,4,Moderate,0.047849070412651698,0.61585054108316206,0.33630038850418598,OOF,MLI,Sub-Saharan Africa,Water,Water,day,0,64,0.41399999999999998,Selingué lake,,7,0,0,,1,UNKNOWN,1,,0.61585054108316206,-0.28845131809153429,0.27955015257897609
2021-0432-TJK,2021,Moderate,4,Moderate,0.15652770414584741,0.54007372267185993,0.30339857318229252,OOF,TJK,Central Asia,Mass movement (wet),Mudslide,day,0,59,0.67200000000000004,"Panjakent, Ayni, Mastchoh and Devashtich districts; Sughd region",,7,0,0,,1,UNKNOWN,1,,0.54007372267185993,-0.14687086903644511,0.23667514948956742
2021-0433-USA,2021,Low,4,Low,0.79476785182370402,0.15843410964996149,0.046798038526334199,OOF,USA,Northern America,Wildfire,Forest fire,day,0,611,0.92100000000000004,Plumas County (California),Km2,7,0,0,,1,Wildfire | Km2,0,,0.79476785182370402,0.74796981329736978,0.11163607112362729
2021-0435-IND,2021,Severe,4,Severe,0.0830575704030556,0.44569906807808252,0.47124336151886131,OOF,IND,Southern Asia,Flood,Flood (General),day,0,728,0.64700000000000002,"Pune, Raigada, Satara and Ratnagiri (Maharasthra); Goa, Karnataka, Jharkhand, Bengale, Himachal Pradesh, Uttarakand states",Km2,6,0,0,,1,Flood | Km2,0,,0.47124336151886131,-0.3881857911158057,-0.025544293440778798
2021-0437-HRV,2021,Moderate,4,Moderate,0.00054028808664919996,0.99562404705287844,0.0038356648604723001,OOF,HRV,Southern Europe,Road,Road,day,0,29,0.876,Near Slavonski Brod,,7,0,0,,1,UNKNOWN,1,,0.99562404705287844,-0.0032953767738231002,0.99178838219240617
2021-0438-CHN,2021,Moderate,4,Moderate,0.0464333865132655,0.80654576940048928,0.14702084408624491,OOF,CHN,Eastern Asia,Fire (Miscellaneous),Fire (Miscellaneous),day,0,1272,0.79400000000000004,Changchun (Jilin),,7,0,0,,1,UNKNOWN,1,,0.80654576940048928,-0.10058745757297941,0.65952492531424434
2021-0439-GRC,2021,Moderate,4,Moderate,0.055124706957354302,0.68476055758241772,0.26011473546022768,OOF,GRC,Southern Europe,Water,Water,day,0,80,0.89700000000000002,Crete,,7,0,0,,1,UNKNOWN,1,,0.68476055758241772,-0.20499002850287337,0.42464582212219004
2021-0442-USA,2021,Low,4,Low,0.78124848085741905,0.1644616087544811,0.054289910388099397,OOF,USA,Northern America,Flood,Flood (General),day,0,612,0.92100000000000004,Albuquerque (New Mexico); Larimer County (Colorado); Arizona,Km2,7,0,0,,1,Flood | Km2,0,,0.78124848085741905,0.72695857046931966,0.1101716983663817
2021-0445-PAN,2021,Low,4,Low,0.87896330254477351,0.097201866627407596,0.023834830827819099,OOF,PAN,Latin America and the Caribbean,Flood,Flood (General),day,0,47,0.81899999999999995,"Changuinola, Almirante, Chiriquí Grande (Bocas del Toro Province); Chiriquí, and Nabe-Buglé",Km2,7,0,0,,1,Flood | Km2,0,,0.87896330254477351,0.85512847171695439,0.073367035799588504
2021-0446-CRI,2021,Low,4,Low,0.88129455509325483,0.096174322335033993,0.0225311225717113,OOF,CRI,Latin America and the Caribbean,Flood,Flood (General),day,0,39,0.81699999999999995,"Corredores, Quepos, Golfito Canyons (Puntarenas); Sarapiquí, Heredia, San Isidro Cantons (Heredia Province); Jiménez, Turrialba, Paraíso, Cartago, Oreamuno, Alvarado, La Unión Cantons (Cartago Province); Siquirres, Tamanca, Limón, Guácimo, Pococí, Matina Cantons (Limon Province); San José, Alajuelita, Puriscal, Santa Ana, Moravia Cantons (San José); San Carlos, San Ramón, Guatoso Cantons (Alajuela).",Km2,7,0,0,,1,Flood | Km2,0,,0.88129455509325483,0.85876343252154352,0.073643199763322689
2021-0448-LBY,2021,Moderate,4,Severe,0.057196736332539203,0.30740498860478088,0.63539827506268065,OOF,LBY,Northern Africa,Water,Water,day,0,62,0.72899999999999998,Near Khoms,,7,0,0,,1,UNKNOWN,1,,0.63539827506268065,-0.57820153873014146,-0.32799328645789977
2021-0449-YEM,2021,Moderate,4,Low,0.53544087194892975,0.24560329500589209,0.21895583304517829,OOF,YEM,Western Asia,Flood,Flood (General),day,0,83,0.45800000000000002,"Dhamar, Amran, Al Mahwit, Marib, Ibb, Sana’a, Hajjah, Al Hodeidah, Al Jawf, Al Bayda, Al Dhale, Raymah, Hadramout , Lahj, Shabwah, Al Mahrah, Socotra governorates.",Km2,7,0,0,,1,Flood | Km2,0,,0.53544087194892975,0.31648503890375146,0.026647461960713797
2021-0452-IND,2021,Moderate,4,Moderate,0,0.99451463115843841,0.0054853688415618003,OOF,IND,Southern Asia,Road,Road,day,0,733,0.64700000000000002,Uttar Pradesh,,7,0,0,,1,UNKNOWN,1,,0.99451463115843841,-0.0054853688415618003,0.9890292623168766
2021-0453-AFG,2021,Severe,4,Moderate,0.1874921798841476,0.49164027223963058,0.3208675478762214,OOF,AFG,Southern Asia,Flood,Flash flood,day,0,189,0.48599999999999999,Kamdesh District (Nouristan province),Km2,7,0,0,11286.4,0,Flood | Km2,0,-0.19610129545222715,0.49164027223963058,-0.13337536799207381,0.17077272436340918
2021-0454-TUR,2021,Low,4,Low,0.79802212372639825,0.15208215162407041,0.049895724649530702,OOF,TUR,Western Asia,Wildfire,Forest fire,day,0,179,0.84099999999999997,"Antalya Mugla, Mersin, Adana, Osmaniye provinces",Km2,7,0,0,,1,Wildfire | Km2,0,,0.79802212372639825,0.74812639907686751,0.1021864269745397
2021-0455-BGD,2021,Moderate,4,Severe,0.14379551729855369,0.32008274181653268,0.53612174088491316,OOF,BGD,Southern Asia,Flood,Flood (General),day,0,249,0.66300000000000003,Cox’s Bazar,Km2,7,0,0,,1,Flood | Km2,0,,0.53612174088491316,-0.39232622358635949,-0.21603899906838048
2021-0456-PAK,2021,Low,4,Severe,0.082245193879919506,0.43661319861413161,0.4811416075059487,OOF,PAK,Southern Asia,Flood,Flash flood,day,0,275,0.53700000000000003,"Mardan, Bajaur, Upper Dir, Haripur, Dera Ismail Khan, Karak, Peshawar Districts (Khyber Pakhtunkhwa Region)",Km2,7,0,0,,1,Flood | Km2,0,,0.4811416075059487,-0.39889641362602918,-0.044528408891817084
2021-0458-IND,2021,Moderate,4,Severe,0.082513232691368094,0.42199188212787708,0.49549488518075452,OOF,IND,Southern Asia,Flood,Flash flood,day,0,733,0.64700000000000002,"Himachal Pradesh, Union Territories of Jammu and Kashmir and Ladakh",Km2,7,0,0,,1,Flood | Km2,0,,0.49549488518075452,-0.41298165248938645,-0.073503003052877436
2021-0459-GRC,2021,Low,4,Low,0.81003915439652352,0.095184577913522805,0.094776267689953606,OOF,GRC,Southern Europe,Wildfire,Forest fire,day,0,81,0.89700000000000002,"Elekistra, Karya, Neo Souli (Peloponnese); Patras; Evia Island; Stamata (Attica); Psathopyrgos Lampiri, Kamares, Ziria (Rodhes Island)",Km2,7,0,0,,1,Wildfire | Km2,0,,0.81003915439652352,0.7152628867065699,0.00040831022356919988
2021-0461-NER,2021,Moderate,4,Low,0.52836876959376855,0.26125391566777612,0.21037731473845531,OOF,NER,Sub-Saharan Africa,Flood,Flood (General),day,0,77,0.41299999999999998,"Maradi, Agadez, Niamey",Km2,6,0,0,,1,Flood | Km2,0,,0.52836876959376855,0.31799145485531322,0.050876600929320809
2021-0466-COD,2021,Moderate,4,Moderate,0,0.87824470863090631,0.1217552913690934,OOF,COD,Sub-Saharan Africa,Road,Road,day,0,267,0.50800000000000001,Kibuba (Kwango province),,7,0,0,,1,UNKNOWN,1,,0.87824470863090631,-0.1217552913690934,0.75648941726181296
2021-0467-COD,2021,Moderate,4,Moderate,0.045956627371369602,0.66712150902923895,0.28692186359939148,OOF,COD,Sub-Saharan Africa,Water,Water,day,0,267,0.50800000000000001,"Tanganyika, Mboko",,7,0,0,,1,UNKNOWN,1,,0.66712150902923895,-0.24096523622802188,0.38019964542984747
2021-0473-SDN,2021,Moderate,4,Low,0.47549562529812911,0.27724997759668912,0.2472543971051821,OOF,SDN,Northern Africa,Flood,Flood (General),day,0,119,0.51200000000000001,"Gedaref, North Kordofan, River Nile, South Darfur, South Kordofan, West Darfur, Sennar, Blue Nile, White Nile, Aj Jazirah, Khartoum, West Kordofan",Km2,7,0,0,,1,Flood | Km2,0,,0.47549562529812911,0.22824122819294701,0.029995580491507023
2021-0476-CMR,2021,Moderate,4,Moderate,0,0.90688572018226798,0.093114279817732196,OOF,CMR,Sub-Saharan Africa,Road,Road,day,0,68,0.57399999999999995,Batchenga,,8,0,0,,1,UNKNOWN,1,,0.90688572018226798,-0.093114279817732196,0.81377144036453575
2021-0477-CMR,2021,Moderate,4,Moderate,0,0.90688572018226798,0.093114279817732196,OOF,CMR,Sub-Saharan Africa,Road,Road,day,0,67,0.57399999999999995,Yaoundé region,,8,0,0,,1,UNKNOWN,1,,0.90688572018226798,-0.093114279817732196,0.81377144036453575
2021-0478-USA,2021,Moderate,4,Moderate,3.4218928851135577e-05,0.99656769098059284,0.0033980900905558999,OOF,USA,Northern America,Road,Road,day,0,615,0.92100000000000004,Texas,,8,0,0,,1,UNKNOWN,1,,0.99656769098059284,-0.0033638711617047642,0.99316960089003692
2021-0480-DZA,2021,Moderate,4,Low,0.6547700766701301,0.2198877283187404,0.1253421950111295,OOF,DZA,Northern Africa,Wildfire,Wildfire (General),day,0,85,0.755,"Tizi-Ouzou, Bouira, Sétif, Khenchela, Guelma, Bejaïa, Bordj Bou Arreridj, Boumerdès, Tiaret, Medea, Tébessa,Annaba, Souk Ahras, Ain Defla, Jijel, Batna, Blida and Skikda prefectures (Kabylia region)",Km2,8,0,0,,1,Wildfire | Km2,0,,0.6547700766701301,0.52942788165900057,0.094545533307610896
2021-0481-SSD,2021,Low,4,Low,0.65253630581607558,0.2174772179767121,0.1299864762072126,OOF,SSD,Sub-Saharan Africa,Flood,Flood (General),month,1,28,0.39300000000000002,"Mayendit County (Unity); Ayod, Fangak Counties (Jonglei), Northern Bahr el Ghazal, Upper Nile, Warrap, Western Equatoria states",Km2,5,0,0,,1,Flood | Km2,0,,0.65253630581607558,0.52254982960886298,0.087490741769499503
2021-0487-USA,2021,Low,4,Low,0.80926599181397985,0.16009908945389581,0.030634918732124101,OOF,USA,Northern America,Storm,Severe weather,day,0,610,0.92100000000000004,"Arizona, Missouri, Nebraska, Iowa, South Dakota, North Dakota, New Mexico, Texas",Kph,7,0,0,,1,Storm | Kph,0,,0.80926599181397985,0.77863107308185575,0.12946417072177172
2021-0488-USA,2021,Low,4,Low,0.78943936026323835,0.1560053236462996,0.054555316090461901,OOF,USA,Northern America,Flood,Flash flood,day,0,613,0.92100000000000004,"Utah, Nevada, Arizona, New Mexico",Km2,7,0,0,,1,Flood | Km2,0,,0.78943936026323835,0.73488404417277642,0.10145000755583769
2021-0494-TUR,2021,Low,4,Low,0.80278553428659638,0.1595681665710362,0.0376462991423668,OOF,TUR,Western Asia,Flood,Flood (General),day,0,178,0.84099999999999997,Rize and Artvin,Km2,7,0,0,,1,Flood | Km2,0,,0.80278553428659638,0.76513923514422955,0.12192186742866939
2021-0498-CHN,2021,Low,4,Low,0.64997195936218666,0.2408833017680127,0.10914473886980069,OOF,CHN,Eastern Asia,Storm,Tropical cyclone,day,0,1271,0.79400000000000004,Zhejiang Province,Kph,7,0,0,176,0,Storm | Kph,0,0.30769230769230771,0.64997195936218666,0.54082722049238596,0.13173856289821201
2021-0500-IND,2021,Moderate,4,Moderate,0.1176747913805124,0.58919969225731506,0.29312551636217232,OOF,IND,Southern Asia,Mass movement (wet),Landslide (wet),day,0,735,0.64700000000000002,"Nigul Sari Village (Kinnaur District, Himachal Pradesh State)",,8,0,0,,1,UNKNOWN,1,,0.58919969225731506,-0.17545072498165992,0.29607417589514273
2021-0501-TUR,2021,Moderate,4,Low,0.80162511050080254,0.15963057883970441,0.038744310659492603,OOF,TUR,Western Asia,Flood,Flood (General),day,0,180,0.84099999999999997,"Ulus (Bartin); Azdavay, ?nebolu, Bozkurt, Küre and P?narba?? (Kastamonu) Ayanc?k (Sinop)",Km2,8,0,0,,1,Flood | Km2,0,,0.80162511050080254,0.76288079984130996,0.12088626818021181
2021-0506-MKD,2021,Low,4,Low,0.84553037965050082,0.11125211335830471,0.043217506991193901,OOF,MKD,Southern Europe,Wildfire,Forest fire,day,0,25,0.78100000000000003,"Strumica, Kochani, Kumanovo, Gevgelija, Valandovo, Bitola, Prilep, Shtip, Skopje, Tetovo, Radovish, Ohrid, Berovo, Delchevo, Kichevo, Veles, Probishtip, Kriva Palanka regions",Km2,7,0,0,,1,Wildfire | Km2,0,,0.84553037965050082,0.80231287265930695,0.068034606367110811
2021-0507-CHN,2021,Moderate,4,Low,0.40375765450448808,0.33733121369349778,0.25891113180201369,OOF,CHN,Eastern Asia,Flood,Flood (General),day,0,1273,0.79400000000000004,"Xiangyang, Suizhou, Xiaogan, Liulin, Yicheng (Hubei province)",Km2,8,0,0,,1,Flood | Km2,0,,0.40375765450448808,0.14484652270247439,0.078420081891484084
2021-0508-JPN,2021,Moderate,4,Low,0.756586554070242,0.1811323135743679,0.062281132355389998,OOF,JPN,Eastern Asia,Flood,Flood (General),day,0,177,0.92200000000000004,"Nagasaki, Hiroshima departments",Km2,8,0,0,,1,Flood | Km2,0,,0.756586554070242,0.69430542171485199,0.11885118121897791
2021-0511-HTI,2021,Severe,4,Severe,0.3868477540180571,0.2244741538095445,0.38867809217239868,OOF,HTI,Latin America and the Caribbean,Earthquake,Ground movement,day,0,115,0.54800000000000004,"Nippe, Grand Anse and the Sud departments",Moment Magnitude,8,0,0,7.2000000000000002,0,Earthquake | Moment Magnitude,0,0.61538461538461531,0.38867809217239868,-0.001830338154341582,-0.16420393836285418
2021-0514-NGA,2021,Moderate,4,Moderate,0,0.8928620947248036,0.1071379052751964,OOF,NGA,Sub-Saharan Africa,Road,Road,day,0,395,0.55400000000000005,Radabi (Jigawa state),,8,0,0,,1,UNKNOWN,1,,0.8928620947248036,-0.1071379052751964,0.7857241894496072
2021-0515-LBN,2021,Moderate,4,Moderate,0.1316183026140311,0.57803563758684295,0.29034605979912648,OOF,LBN,Western Asia,Explosion (Industrial),Explosion (Industrial),day,0,16,0.73299999999999998,Akkar region,m3,8,0,0,,1,UNKNOWN,1,,0.57803563758684295,-0.15872775718509538,0.28768957778771648
2021-0517-BGD,2021,Moderate,4,Moderate,0.1056229834016375,0.57445420986558515,0.31992280673277751,OOF,BGD,Southern Asia,Water,Water,day,0,250,0.66300000000000003,,,8,0,0,,1,UNKNOWN,1,,0.57445420986558515,-0.21429982333114,0.25453140313280764
2021-0518-GIN,2021,Low,4,Severe,0.18431943255267499,0.2597009556811718,0.5559796117661534,OOF,GIN,Sub-Saharan Africa,Epidemic,Viral disease,day,0,66,0.48999999999999999,Guéckédou Prefecture (N’zérékoré region),Vaccinated,8,0,0,,1,UNKNOWN,1,,0.5559796117661534,-0.37166017921347838,-0.29627865608498161
2021-0524-MYS,2021,Low,4,Low,0.83505470356842315,0.1250354702369981,0.039909826194578599,OOF,MYS,South-eastern Asia,Flood,Flash flood,day,0,83,0.80200000000000005,"Yan, Kuala Muda and Bandar Baharu districts (Kedah state)",Km2,8,0,0,,1,Flood | Km2,0,,0.83505470356842315,0.79514487737384454,0.085125644042419499
2021-0527-MRT,2021,Moderate,4,Moderate,0.0481664025211824,0.62934885344686575,0.32248474403195199,OOF,MRT,Sub-Saharan Africa,Water,Water,day,0,38,0.55300000000000005,,,8,0,0,,1,UNKNOWN,1,,0.62934885344686575,-0.27431834151076961,0.30686410941491377
2021-0528-MEX,2021,Moderate,4,Low,0.60776183658773764,0.22113668440505049,0.17110147900721201,OOF,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,220,0.76100000000000001,"Xalapa City (Veracruz State); Tamaulipas state; Huauchinango, Tlaola (Puebla state)",Kph,8,0,0,205,0,Storm | Kph,0,0.65088757396449703,0.60776183658773764,0.43666035758052563,0.050035205397838484
2021-0530-IDN,2021,Low,4,Low,0.61924917079340813,0.2301162748125074,0.1506345543940851,OOF,IDN,South-eastern Asia,Flood,Flood (General),day,0,483,0.70699999999999996,"Karo Regency (North Sumatra); Kalimantan, Java, Sulawesi, Aceh",Km2,8,0,0,,1,Flood | Km2,0,,0.61924917079340813,0.468614616399323,0.079481720418422303
2021-0532-USA,2021,Low,4,Low,0.80642612120127155,0.16314836509593111,0.0304255137027971,OOF,USA,Northern America,Storm,Tropical cyclone,day,0,619,0.92100000000000004,"Transylvania, Haywood, Swain counties (North Carolina); Florida",Kph,8,0,0,,1,Storm | Kph,0,,0.80642612120127155,0.77600060749847444,0.132722851393134
2021-0533-USA,2021,Moderate,4,Low,0.78572988434287105,0.16292649264774861,0.051343623009380002,OOF,USA,Northern America,Flood,Flash flood,day,0,621,0.92100000000000004,"Dickson, Humphrey, and Hickman Counties (Tennessee)",Km2,8,0,0,,1,Flood | Km2,0,,0.78572988434287105,0.73438626133349105,0.11158286963836861
2021-0536-NGA,2021,Severe,4,Severe,0.19894156003697611,0.26095360914429649,0.54010483081872762,OOF,NGA,Sub-Saharan Africa,Epidemic,Bacterial disease,month,1,395,0.55400000000000005,"Abia, Adamawa, Bauchi, Bayelsa, Benue, Borno, Cross River, Delta, Ebonyi, Ekiti, Enugu, FCT, Gombe, Jigawa, Kaduna, Kano, Katsina, Kebbi, Kogi, Kwara, Lagos, Nasarawa, Niger, Ogun, Ondo, Osun, Oyo, Plateau, Sokoto, Taraba, Yobe, Rivers and Zamfara",,8,0,0,,1,UNKNOWN,1,,0.54010483081872762,-0.34116327078175152,-0.27915122167443113
2021-0538-VEN,2021,Moderate,4,Low,0.67374896512641558,0.20370995829183991,0.122541076581745,OOF,VEN,Latin America and the Caribbean,Flood,Flood (General),day,0,55,0.69599999999999995,"Merida, Zulia, Apure, Bolivar, Yaracuy, Amazonas, Aragua, Barinas, Delta Amacuro, Monagas, Táchira, Carabobo",Km2,8,0,0,,1,Flood | Km2,0,,0.67374896512641558,0.55120788854467062,0.081168881710094912
2021-0542-RUS,2021,Low,4,Moderate,0.125536668342943,0.61890472080083792,0.25555861085621961,OOF,RUS,Eastern Europe,Mass movement (wet),Mudslide,day,0,285,0.81299999999999994,"Gunibsky, Gergebilsky, Levashinsky, Laksky, Kurakhsky Districts (Dagestan)",,8,0,0,,1,UNKNOWN,1,,0.61890472080083792,-0.13002194251327662,0.3633461099446183
2021-0545-LBY,2021,Moderate,4,Severe,0.054502854673689503,0.3060687378553667,0.63942840747094465,OOF,LBY,Northern Africa,Water,Water,day,0,63,0.72899999999999998,Near Zouara,,8,0,0,,1,UNKNOWN,1,,0.63942840747094465,-0.58492555279725511,-0.33335966961557795
2021-0551-USA,2021,Moderate,4,Low,0.61496701603317605,0.27514295723167748,0.1098900267351459,OOF,USA,Northern America,Storm,Tropical cyclone,day,0,622,0.92100000000000004,"Louisiana, New York, New Jersey, Maryland, Connecticut, Virginia, Pennsylvania, Delaware",Kph,8,0,0,240,0,Storm | Kph,0,1.0650887573964498,0.61496701603317605,0.50507698929803013,0.16525293049653156
